"","ID","step","angle","x","y","(Intercept)"
"315","1008-2013",0.00751537908366697,2.13212349893517,667.802361335644,5869.01487141836,1
"316","1008-2013",0.0105759774164771,0.322365822595444,667.798757035636,5869.00827672775,1
"317","1008-2013",0.0159807189965916,-2.91762165823082,667.796886295002,5868.99786751895,1
"318","1008-2013",4.33781097854255,2.04232401902328,667.796149054509,5869.01383122329,1
"319","1008-2013",NA,NA,664.026717142286,5866.8672089592,1
"320","1008-2013",NA,NA,NA,NA,1
"321","1008-2013",0.285675880540832,NA,663.771478290023,5866.74982391011,1
"322","1008-2013",0.421840514404115,2.61740918397967,663.73159130771,5867.0327015115,1
"323","1008-2013",0.00369851506571403,1.15103003014609,663.573516165835,5866.64159836767,1
"324","1008-2013",0.00427209951344924,-2.33248814129073,663.5760826621,5866.63893526598,1
"325","1008-2013",4.8632616054695,-2.63825814548505,663.571810621139,5866.63891289895,1
"326","1008-2013",0.030314933912257,2.04459737442039,667.819585821726,5869.0069752479,1
"327","1008-2013",0.0146691032056489,2.48974600354079,667.794369379571,5869.0238016041,1
"328","1008-2013",0.0354785231999124,1.01170278670464,667.799130078824,5869.00992650657,1
"329","1008-2013",NA,NA,667.833685863559,5869.00188764162,1
"330","1008-2013",NA,NA,NA,NA,1
"331","1008-2013",4.49384424983236,NA,664.034314822004,5866.56379476234,1
"332","1008-2013",0.00364978957766512,-1.0214051459617,667.798736917375,5869.01813019778,1
"333","1008-2013",0.00448768683737872,1.31361120083137,667.802033393337,5869.01656360588,1
"334","1008-2013",0.0138250488831012,-2.80866163545271,667.804927264413,5869.01999359762,1
"335","1008-2013",0.0118003188324871,3.08386144675649,667.799955095801,5869.00709361638,1
"336","1008-2013",0.0048932113031114,-3.12564433103615,667.80482731109,5869.01784112971,1
"337","1008-2013",NA,NA,667.802878290646,5869.01335282979,1
"338","1008-2013",NA,NA,NA,NA,1
"339","1008-2013",0.00442412244119454,NA,667.802762248299,5869.0157204724,1
"340","1008-2013",0.00136486843502996,0.669730402506071,667.800931711961,5869.01169281848,1
"341","1008-2013",0.0178743752474431,-0.440976505017221,667.80126031561,5869.01036809757,1
"342","1008-2013",0.0226198277479022,-2.86794985711702,667.797747260911,5868.99284235259,1
"343","1008-2013",4.84707468619827,2.00716724264524,667.796034014154,5869.01539720557,1
"344","1008-2013",0.488205971502061,1.19316934784613,663.57095520463,5866.6399305005,1
"345","1008-2013",0.159208559468941,0.0487701809158079,663.636448911691,5866.15613752313,1
"346","1008-2013",0.348304017228083,-2.98998170590764,663.665473024458,5865.99959690129,1
"347","1008-2013",0.0308028912625419,2.36028641131836,663.550981599556,5866.3285458366,1
"348","1008-2013",0.00775600529443508,-0.0812030933144552,663.537684240067,5866.30076097848,1
"349","1008-2013",0.0626203606435023,2.61453069926583,663.533779588822,5866.29405953709,1
"350","1008-2013",0.0717639233170328,2.96713777899459,663.588241706398,5866.32496564193,1
"351","1008-2013",0.0392974988748304,2.3334723926468,663.520626926277,5866.30091772727,1
"352","1008-2013",0.129796282787553,0.966024828783126,663.555726969959,5866.28324627144,1
"353","1008-2013",0.140904961283983,3.05181203657582,663.66965797746,5866.34542987503,1
"354","1008-2013",0.3131985300188,-2.75060119510951,663.540421709319,5866.28928546203,1
"355","1008-2013",0.310878722293909,3.12192614199343,663.758443982115,5866.514140099,1
"356","1008-2013",0.214011010654691,2.77105419647721,663.53768934203,5866.29524978662,1
"357","1008-2013",0.178358411085592,3.04562256387777,663.733910436501,5866.38067808852,1
"358","1008-2013",0.360678574123682,-2.7987160265091,663.56430852602,5866.3254792229,1
"359","1008-2013",0.038966775611214,3.08033902709548,663.849788078346,5866.54591165934,1
"360","1008-2013",0.00738850277550607,2.35447349643623,663.817545612208,5866.52402940674,1
"361","1008-2013",0.00440399251494368,-0.48196532516369,663.824799968669,5866.522627877,1
"362","1008-2013",0.0131785635864977,2.11662136444159,663.828244208458,5866.51988336205,1
"363","1008-2013",0.0231872167148527,1.86118085579505,663.829913224938,5866.53295581102,1
"364","1008-2013",0.0205331558600447,0.533739513304539,663.80703485378,5866.5291839213,1
"365","1008-2013",0.341151601717938,0.00701474156064741,663.791292419277,5866.51600112017,1
"366","1008-2013",0.003189704164988,-1.98090949885598,663.531279916868,5866.29514389492,1
"367","1008-2013",0.0301479511284704,0.290349904996523,663.530355478276,5866.29819670116,1
"368","1008-2013",0.0612439599256382,-3.0419676899002,663.513723179205,5866.32334159298,1
"369","1008-2013",0.0461734633109352,-3.08329290634728,663.552423756018,5866.27587488906,1
"370","1008-2013",0.0806527269547332,0.13243396059843,663.521210766914,5866.30990043865,1
"371","1008-2013",0.096199744763522,3.09003398687845,663.459319379459,5866.36161425232,1
"372","1008-2013",0.0120454293403082,2.90022183157239,663.529864303133,5866.29620932409,1
"373","1008-2013",0.0155171647851574,-2.9604784156104,663.523244819459,5866.30627286243,1
"374","1008-2013",NA,NA,663.533967853999,5866.29505685007,1
"375","1008-2013",NA,NA,NA,NA,1
"376","1008-2013",0.0773229075683745,NA,663.580055347298,5866.24845308461,1
"377","1008-2013",0.0210872674625793,-1.83293796012721,663.53023900334,5866.30758990825,1
"378","1008-2013",0.0720637254016734,3.06811673779064,663.549336397662,5866.31653207684,1
"379","1008-2013",0.0653609684887482,2.66356623801539,663.482005632786,5866.29084650462,1
"380","1008-2013",0.00957872667464998,0.777270046476991,663.546945434456,5866.28343851158,1
"381","1008-2013",0.0448163317471349,-0.558974535881653,663.554490853751,5866.28933924479,1
"382","1008-2013",0.0465786723764459,0.227436071227632,663.59906171453,5866.29402346945,1
"383","1008-2013",0.526207565414219,1.71138682655856,663.643094591443,5866.3092115724,1
"384","1008-2013",0.00325348473810339,1.86661769274722,663.403498622341,5866.77770722178,1
"385","1008-2013",0.00450234479588771,-2.89640794632452,663.401159651201,5866.77544572295,1
"386","1008-2013",0.00306191696858054,2.85571352015852,663.403539978509,5866.77926739151,1
"387","1008-2013",0.491089408851931,1.85170905604037,663.401253962603,5866.7772303675,1
"388","1008-2013",0.219828236219414,-1.75493585639926,663.816804619079,5866.51553119022,1
"389","1008-2013",0.150652303283288,-0.423891375761491,663.667580265542,5866.35411078956,1
"390","1008-2013",0.00134280031211054,2.58295175823389,663.528864172005,5866.29534037286,1
